time_seconds,latitude,longitude,ai_speed_kmh,fused_speed_kmh,aligned_heading_deg
4148.722,52.406424231969375,-1.5799606213574109,34.80172799085751,35.216849338837044,87.79594322031528
4148.821,52.406423969639455,-1.5799470174199892,30.721138154175062,33.573989162988,87.6459432203153
4148.921,52.406423835659474,-1.579933726418002,30.525965740722683,32.461879901726036,87.84594322031529
4149.022,52.406423848830535,-1.5799213106995857,25.658448821067708,30.01980032379554,86.60594322031528
4149.121,52.40642387776042,-1.5799095602488697,26.828331276048488,28.985415440006097,87.4559432203153
4149.221,52.40642389376034,-1.579899022093383,19.85277711441237,25.734907354035787,88.47594322031529
4149.322,52.406423908344586,-1.5798888677703882,22.092898102278916,24.552033352395984,89.29594322031528
4149.422,52.40642385723816,-1.5798797275903642,18.397213943796185,22.321822595748742,92.76594322031531
4149.522,52.40642374380112,-1.5798693041738505,31.44435804359604,25.458677967903245,92.11594322031527
4149.622,52.406423507260286,-1.5798568515686624,39.71778427501042,30.424770146768118,94.48594322031528
4149.722,52.40642318539739,-1.5798435753252154,36.570746744537196,32.4469986304257,93.44594322031526
4149.822,52.406422834930986,-1.5798296918497352,36.362672033443765,33.93331933666752,93.23594322031528
4149.922,52.4064224162778,-1.579815856803787,33.935652700649925,33.82757651217155,93.73594322031528
4150.022,52.406421897755735,-1.579802167875107,33.61449100176206,33.493588399014364,94.8959432203153
4150.122,52.40642125681673,-1.5797879528997285,37.52669702158979,34.80853484737529,98.31594322031526
4150.222,52.40642055226507,-1.5797744549047612,29.460604760906136,33.08337359607468,98.4059432203153
4150.322,52.40641962873165,-1.5797603775247802,39.38849718591471,34.57604098043232,98.86594322031527
4150.421,52.406418599823,-1.5797461829418729,36.86479223341489,35.26048864688249,101.42594322031528
4150.522,52.40641760252292,-1.5797319018488851,33.50436183646713,34.75550980084018,98.2759432203153
4150.621,52.406416457964575,-1.579717228535161,39.30463257989596,36.48976121015999,98.51594322031531
4150.722,52.406415360581924,-1.5797019852844056,38.65481071149274,37.11213899896928,96.0259432203153
4150.822,52.40641422546132,-1.5796865393045272,39.23962854921559,37.99274135350207,100.26594322031531
4150.922,52.40641298937768,-1.5796712223452434,36.089145977361305,37.73081678485688,99.47594322031529
4151.021,52.40641177236772,-1.5796555893444104,38.8366733697576,38.87508891389034,97.57594322031531
4151.122,52.40641068210876,-1.5796399904487275,36.07212306711675,37.9630308460239,97.98594322031528
4151.221,52.406409480988124,-1.579624741673064,38.23694367191763,37.926842431714725,100.34594322031529
4151.321,52.40640824442924,-1.5796089186381297,40.348121910732026,38.95659033292718,97.88594322031531
4151.422,52.40640690204958,-1.579592527619717,42.50402353998132,39.98708867755137,98.7159432203153
4151.521,52.406405634364724,-1.5795765490149452,40.63886834395903,39.74679402394995,97.29594322031528
4151.621,52.40640430017106,-1.579560566196403,38.9653460075076,39.39474054065124,100.2059432203153
4151.722,52.40640283772334,-1.5795438510753808,42.80973281975055,40.82873270580933,99.9059432203153
4151.821,52.406401354183984,-1.5795273316859548,41.58764637259954,41.18802007812729,100.48594322031528
4151.922,52.40639985923912,-1.5795109136580077,38.054437610236725,40.13661276745808,98.93594322031527
4152.021,52.406398397300286,-1.5794951490804572,37.54189523174449,39.33366963957999,98.10594322031528
4152.121,52.40639702951179,-1.579479687346115,35.597952260464695,38.15342603223682,97.25594322031526
4152.221,52.40639579235857,-1.5794649474305251,33.2736787266633,36.33486372806754,95.97594322031529
4152.322,52.40639467239973,-1.579450764051702,31.351460419335385,34.579828530322175,94.81594322031526
4152.422,52.40639359433545,-1.5794371721556515,32.29276916271374,33.47161716189433,95.32594322031531
4152.522,52.40639258137625,-1.5794237885459663,32.332234362835955,32.93417759788795,94.61594322031527
4152.621,52.40639151957875,-1.5794103302995688,34.51208625980771,33.47431586648854,97.53594322031529
4152.722,52.4063904890475,-1.5793965621107913,33.904972094416976,33.53949457281461,94.3959432203153
4152.821,52.40638953251361,-1.5793837726907167,28.6273179281364,31.7842355887159,97.19594322031526
4152.921,52.40638875884442,-1.5793729748467846,16.627487131307074,26.55025032357835,94.34594322031529
4153.022,52.40638810071904,-1.5793626688628106,22.24512446255096,25.05481139802169,94.82594322031531
4153.121,52.406387635964556,-1.5793555202295024,4.446673549745931,17.733592527264165,96.31594322031526
4153.221,52.40638718645252,-1.5793492155337139,11.47455225487379,15.501249938219264,101.0259432203153
4153.322,52.40638670847444,-1.5793427830442388,16.190536817775406,15.667955300180832,101.5859432203153
4153.421,52.40638607784053,-1.579335334231707,24.444773373131657,18.550297068665348,101.7759432203153
4153.521,52.40638526406876,-1.5793263223836114,29.252297522398322,22.247274550664354,102.66594322031528
4153.621,52.40638436934864,-1.5793165073996074,28.04622456094239,24.234912857266053,100.49594322031527
4153.721,52.406383323559794,-1.5793058603280556,30.71628921023126,26.335663760525556,102.34594322031529
4153.822,52.4063821149763,-1.579294105409328,33.04832838992105,28.822838266677163,103.63594322031531
4153.921,52.40638074263166,-1.57928164836804,35.8771216327855,31.22515848448178,106.31594322031526
4154.021,52.406379207425346,-1.5792688438953664,32.983253651773076,31.867486146439486,107.7759432203153
4154.122,52.40637748261959,-1.5792554622799733,35.56751993374895,33.069465314491076,108.59594322031529
4154.221,52.406375592684704,-1.5792415531694142,39.14771769157003,35.15074287023925,109.09594322031529
4154.321,52.406373524915175,-1.5792269688376896,39.73763999568734,36.56503884086226,111.28594322031529
4154.422,52.40637123470786,-1.5792118049714878,40.1123113850679,37.7713334766351,111.1559432203153
4154.522,52.40636872720825,-1.5791959435354936,44.302764767675576,40.014029486981094,109.0859432203153
4154.621,52.40636621671252,-1.5791802942895943,40.261097431783,39.91482720776024,107.16594322031528
4154.722,52.40636359193204,-1.5791645472686966,38.83969712998559,39.470074138698024,108.7059432203153
4154.821,52.4063610909512,-1.579149426322505,37.077994862090655,38.64583800377367,105.01594322031531
4154.922,52.406358650225414,-1.579134949447852,32.132759926989685,36.31548587765386,106.30594322031527
4155.022,52.40635629991049,-1.579120717053729,35.26763465734008,36.007270248955294,106.54594322031528
4155.121,52.40635388543946,-1.5791063874224824,37.273440089674054,36.67076750083544,107.51594322031531
4155.221,52.40635135244182,-1.5790912969539528,40.88641262877144,38.221349886987035,106.03594322031529
4155.321,52.406348925049315,-1.5790764717235157,36.901136996463315,37.48542460010716,103.35594322031528
4155.422,52.40634637794666,-1.579061318488745,39.71184293433547,38.00407736193889,104.67594322031528
4155.522,52.406343885120336,-1.5790465281549901,36.6765368446341,37.47202493027385,105.9659432203153
4155.622,52.406341407286725,-1.5790320496526866,35.492008062476096,36.72231513859042,106.32594322031531
4155.722,52.40633915771334,-1.579018915845726,27.082254927819754,33.313740806639274,105.85594322031528
4155.821,52.406336999271076,-1.5790063631741469,30.091556394589418,32.17051590344925,105.49594322031527
4155.922,52.40633487736014,-1.5789937588503793,30.32967743954599,31.614876406981423,105.10594322031528
4156.021,52.406332802639774,-1.5789811707835923,33.16421836874304,32.164612225102985,104.00594322031526
4156.121,52.406330683233804,-1.5789683167267585,33.45339680730002,32.516702101789974,103.66594322031528
4156.221,52.40632868556075,-1.5789560809921992,28.122893692349827,30.93197495897952,103.43594322031527
4156.322,52.40632676093174,-1.5789442972349261,27.171794067184614,29.49519748713545,102.92594322031528
4156.422,52.40632487617748,-1.5789326806488897,29.028042662012993,29.354555230942616,102.9059432203153
4156.521,52.406323176147,-1.5789217493467627,25.255092722513478,27.826953574923788,100.62594322031526
4156.621,52.40632162051355,-1.5789114898444088,21.90622374055231,25.816628183740743,103.24594322031527
4156.721,52.406320142474364,-1.5789017089600557,22.62686706582324,24.607410289858365,102.03594322031529
4156.822,52.4063186259801,-1.5788919780343993,23.673670148842277,24.28381292965694,106.78594322031529
4156.922,52.406317160609824,-1.5788827528771159,20.98159101176315,23.27955835882736,105.36594322031527
4157.021,52.40631570397544,-1.578873994247377,20.533165115242618,22.393601013256898,107.43594322031527
4157.122,52.40631423723206,-1.5788655957585203,19.046184031353143,21.122277301204402,107.81594322031526
4157.222,52.406312792596026,-1.578857924074814,17.09954349851938,19.606935897975397,112.1459432203153
4157.323,52.40631112566055,-1.5788483890801202,31.29301492745258,23.98246451773846,112.49594322031527
4157.421,52.40630938714564,-1.5788392271223932,24.07172740127865,23.909598920371526,114.66594322031528
4157.521,52.40630729397008,-1.5788291872676254,30.092418804019164,25.9101841678628,114.3359432203153
4157.621,52.40630487511278,-1.5788176177403113,37.59267435707509,29.866629569900546,115.97594322031529
4157.721,52.40630208440839,-1.5788046014375179,41.58207796706023,33.69251492320166,117.54594322031528
4157.821,52.406298799192676,-1.5787905890297258,42.38567897804969,36.659163496619875,119.3959432203153
4157.922,52.40629524408991,-1.578776314493836,38.939073987454144,37.27950988060844,117.93594322031527
4158.022,52.40629184719051,-1.5787629683502906,31.58643216922039,35.31496805148273,119.5259432203153
4158.122,52.406288054159205,-1.5787490649662879,40.7012740644412,37.19330373074375,121.11594322031527
4158.221,52.406284009693245,-1.5787349406591602,41.22300403722259,38.48797857188091,120.73594322031528
4158.322,52.40627941015248,-1.5787192486870725,48.93105318289148,42.093584370793124,119.42594322031528
4158.422,52.4062742191112,-1.5787022459076483,53.78253144304735,46.43128688718957,123.07594322031531
4158.521,52.40626866166569,-1.5786845939451126,54.12160339327672,48.99914924150297,123.23594322031528
4158.621,52.40626324473814,-1.578668082798686,40.40402433084111,45.78210045572461,120.81594322031526
4158.722,52.40625805904887,-1.5786525222722207,37.77552194868951,42.87132982696112,120.26594322031531
4158.821,52.40625320505096,-1.578638318878519,35.255575809033914,40.158828975399494,122.78594322031529
4158.921,52.40624858407459,-1.5786250165730196,31.620050836094588,37.382470111931525,121.41594322031528
4159.022,52.40624408832397,-1.5786122903570077,31.975382128949246,35.557257861024866,120.06594322031526
4159.122,52.40623955355273,-1.578599732971964,35.636088909505304,35.6359522602508,122.23594322031528
4159.222,52.406235146426305,-1.5785874241880806,33.43161680999079,34.853484717368225,119.5259432203153
4159.322,52.40623067064999,-1.578574890967837,36.54803190350743,35.46529576334675,119.38594322031531
4159.422,52.406226238556116,-1.5785625528995502,33.95865688346888,34.96578608716428,122.19594322031526
4159.521,52.40622205507348,-1.5785508332188611,30.980462559321378,33.49459102329148,120.8959432203153
4159.621,52.40621788087737,-1.5785388812710253,34.67753468336859,33.63194091806238,117.86594322031527
4159.721,52.4062134300072,-1.5785264548582947,38.45062127803936,35.18985913181865,122.84594322031529
4159.821,52.40620874230561,-1.5785136607177812,39.053446596863026,36.44607085641196,120.2759432203153
4159.921,52.40620408971598,-1.5785007399410653,37.22054699988783,36.63988515962136,120.10594322031528
4160.021,52.40619960772055,-1.5784878388522259,36.113666147582876,36.25574220893355,117.72594322031529
4160.121,52.40619526534269,-1.578475323825519,33.59782019136334,35.159917644904425,121.37594322031526
4160.221,52.40619111605172,-1.5784633292856642,31.160535258354145,33.6729594807811,120.56594322031526
4160.322,52.406187063749464,-1.578451623946091,30.422986372938816,32.541687683811695,120.11594322031527
4160.422,52.40618312554062,-1.5784401604034048,31.3042120193362,32.12831271643814,119.60594322031528
4160.521,52.40617919464863,-1.578428579363589,33.57786139233685,32.69129942661521,119.19594322031526
4160.622,52.406175358851776,-1.5784171551019193,29.60834853837406,31.52978278516485,116.30594322031527
4160.721,52.406171755937855,-1.5784063450023484,28.33230255933345,30.385626341251143,115.6459432203153
4160.821,52.406168248253074,-1.5783953860419084,29.712253011715994,30.222309405903356,115.68594322031527
4160.922,52.40616455571968,-1.5783841983030609,32.39148382192237,30.75578643467469,116.50594322031526
4161.021,52.40616093845699,-1.5783732913301571,30.638893228724182,30.62321408743016,117.7759432203153
4161.121,52.40615739915531,-1.5783626243585251,27.708889195416695,29.653001163587014,117.0259432203153
4161.222,52.4061539035336,-1.5783520032169098,28.599343788636403,29.179515227917527,114.85594322031528
4161.322,52.406150470391566,-1.5783414968722074,29.247117442079468,29.105962826726653,115.61594322031527
4161.421,52.40614706035565,-1.5783309808948855,29.990194636243608,29.376943060012962,115.80594322031527
4161.521,52.406143709344974,-1.5783205117001626,27.900421824544875,28.871810095316775,115.13594322031531
4161.621,52.40614049313078,-1.578310446070952,26.019589928449648,27.74841336439954,116.1559432203153
4161.722,52.4061367559863,-1.5782990353341095,37.95752297767924,31.31431149205332,119.8959432203153
4161.821,52.40613303886221,-1.5782877256401602,31.941952305634832,31.689067337865897,118.36594322031527
4161.922,52.406129148566535,-1.5782761011856765,32.572401864241186,32.0580208621141,118.91594322031528
4162.022,52.40612528851384,-1.5782644431738495,32.689249971627646,32.39254926130231,117.76594322031531
4162.121,52.40612126087544,-1.5782523576039973,36.72433051586042,33.97005436258105,118.55594322031527
4162.222,52.40611698560751,-1.578239505470606,37.877486470646446,35.39448859690464,118.24594322031527
4162.322,52.406113096182295,-1.5782277665777749,27.230178961887198,32.62223361855443,118.31594322031526
4162.421,52.40610949403721,-1.5782170588630589,25.898295544613564,30.16273216952228,120.6459432203153
4162.521,52.40610574573916,-1.5782060919873173,31.70201865842311,30.698522904266074,120.34594322031529
4162.622,52.40610172128506,-1.578194459417903,35.23314802427873,32.334187906054154,120.56594322031526
4162.721,52.406098096610556,-1.5781840265862503,24.440405862740324,29.615752419133493,120.67594322031528
4162.822,52.40609424203916,-1.578173145957441,32.01903509893977,30.422140577571852,121.43594322031527
4162.923,52.40609014182633,-1.5781617605363147,34.77312596858176,31.96733490349793,122.12594322031526
4163.021,52.40608589639843,-1.5781499934394045,38.031294737267736,34.06651002911151,120.18594322031527
4163.122,52.406081524479035,-1.5781377119018598,35.10447787247161,34.38106448886699,119.59594322031529
4163.222,52.40607732742759,-1.578126016624041,31.09844913441542,33.13573057477345,120.8959432203153
4163.322,52.4060732388677,-1.5781146383798816,30.41819485376372,32.24821727001876,122.00594322031526
4163.422,52.40606924908536,-1.5781036896947362,28.998517941148997,31.144260657867676,121.87594322031526
4163.522,52.40606534275912,-1.57809322480214,27.66226128539219,29.96036443640773,123.82594322031531
4163.621,52.406062002048074,-1.5780845050255163,17.161164446957482,25.399160222013165,126.67594322031528
4163.722,52.4060588645566,-1.5780764544314294,18.620776919893572,23.09833030793748,126.49594322031527
4163.822,52.40605593123773,-1.5780691298793261,18.124058754446875,21.396790297360727,127.16594322031528
4163.921,52.40605312633129,-1.5780622922141878,18.131571726040598,20.325211113323828,125.3359432203153
4164.021,52.406050422191946,-1.5780557331488814,17.49278838334797,19.332340463550295,125.73594322031528
4164.121,52.40604791632528,-1.578049613687285,15.370333823864575,17.998548741359485,123.43594322031527
4164.222,52.40604553946794,-1.5780437724258087,14.9498565780446,16.976948175277034,121.74594322031527
4164.324,52.40604337395558,-1.578038394475003,12.409255360952248,15.42763521269825,121.9659432203153
4164.421,52.406041204294496,-1.578032996234381,17.79509852639024,16.27494361289628,120.55594322031527
4164.521,52.40603893770789,-1.578027252573731,17.411292090272614,16.70514536474606,119.54594322031528
4164.621,52.40603642064623,-1.5780208800351423,21.744597241938163,18.53921736332044,119.5859432203153
4164.722,52.40603384732088,-1.578014457038144,18.7723688823646,18.579659850319704,121.41594322031528
4164.823,52.40603141046929,-1.5780082641159237,16.400085137697932,17.818359281313082,121.62594322031526
4164.922,52.40602902231767,-1.578002285153524,17.263323627332,17.62847948441238,122.2059432203153
4165.021,52.40602658857651,-1.5779962833963028,18.135223851850448,17.776926080318564,122.37594322031526
4165.122,52.40602370989694,-1.5779894371698446,24.58351154270733,20.10439253363543,123.51594322031531
4165.221,52.40602067395431,-1.5779823153417711,23.61552385178709,21.431607988905764,123.87594322031526
4165.321,52.406017627359866,-1.5779749685816902,21.96453661757862,21.693780806042408,121.32594322031531
4165.421,52.40601449921689,-1.5779674986909527,22.574147860606793,22.12620515284263,123.94594322031526
4165.523,52.4060112002729,-1.5779594775904777,25.239412208613548,23.16054773211596,121.84594322031529
4165.622,52.4060080939564,-1.5779518286312633,21.469655136303288,22.666224119186783,122.62594322031526
4165.722,52.40600498767981,-1.577944020653867,22.749382006814557,22.763748868653984,121.60594322031528
4165.822,52.40600176754191,-1.5779359221447693,24.89721887062369,23.607014177540552,124.00594322031526
4165.921,52.4059985517738,-1.5779277917863035,24.69449427701464,23.901708347441566,121.8959432203153
4166.022,52.40599515033663,-1.5779191411533993,26.798708108485894,24.88435156358244,124.38594322031531
4166.121,52.40599170361525,-1.5779104844854588,26.5463235913734,25.49919333946369,124.51594322031531
4166.222,52.405988182772525,-1.5779018484041145,24.415795416042194,25.114622855507655,124.24594322031527
4166.321,52.40598479464918,-1.5778934252644292,24.283400270574447,24.8875670565431,121.82594322031531
4166.422,52.40598127438119,-1.577884847768748,25.121944959184656,24.995700519309175,125.2059432203153
4166.521,52.40597774521637,-1.5778764084048897,25.675932348407045,25.238990445562916,126.09594322031529
4166.621,52.405974318059094,-1.577868272197902,21.91178000303409,24.145229376378335,126.75594322031526
4166.721,52.405970941289205,-1.5778603697316322,22.30208318853116,23.561438313482277,126.92594322031528
4166.822,52.40596730726667,-1.5778520467103396,27.005116094401565,24.747246480826952,127.11594322031527
4166.921,52.405963511537905,-1.5778434252792697,28.97864846945598,26.226521505316562,126.49594322031527
4167.023,52.40595964740844,-1.5778346295318646,25.14915588351476,25.95067797940271,125.94594322031526
4167.121,52.40595618502779,-1.5778266708724369,21.101975373864907,24.35846863123012,125.51594322031531
4167.221,52.405952739855046,-1.5778188030846148,22.15928276773832,23.65073850832134,126.56594322031526
4167.321,52.40594934150067,-1.5778111415322038,22.145792379662616,23.132734756260287,126.4059432203153
4167.421,52.40594592605358,-1.5778033614502491,23.65455825675476,23.407369138746937,123.80594322031527
4167.521,52.40594249721484,-1.577795548294964,23.499444137003824,23.50423850051273,125.93594322031527
4167.621,52.405939096157425,-1.5777877896837793,22.794615532398907,23.331170568152064,126.28594322031529
4167.721,52.40593571699765,-1.5777801772581939,22.212403177459564,22.990517640413998,126.57594322031531
4167.821,52.40593234841343,-1.5777725162208545,23.271303974589333,23.061835166053598,126.92594322031528
4167.921,52.40592882299875,-1.5777646360614312,25.200205315532354,23.86382529968587,127.26594322031531
4168.021,52.405925257251155,-1.5777566716334657,24.888357631948864,24.12525379844272,127.00594322031526
4168.121,52.40592173742816,-1.57774883989093,23.07150266388297,23.755298425429384,125.1459432203153
4168.221,52.405918020071596,-1.5777406342747569,27.131557987725497,24.959565632621587,127.11594322031527
4168.321,52.40591377585769,-1.5777313684033512,34.73511319225674,28.296066141699526,127.1559432203153
4168.421,52.40590915991806,-1.5777213671039538,35.000702086307676,30.62591233547259,127.05594322031527
4168.521,52.4059044477416,-1.5777112327770364,31.9494330674346,31.117611545339503,128.62594322031526
4168.621,52.40589980244923,-1.5777013349914735,28.77627687548328,30.49620321870316,129.4759432203153
4168.722,52.4058947462173,-1.577690765723467,36.437734497180735,32.47559132868827,126.92594322031528
4168.822,52.40588894932249,-1.577678447012123,48.09795479153656,37.99296660710691,130.4559432203153
4168.921,52.40588294179352,-1.5776654641575445,44.85106443672931,40.19543145433416,128.49594322031527
4169.021,52.405876919536844,-1.577652502257837,38.71497238877037,39.78841013435197,126.34594322031529
4169.121,52.40587113002999,-1.577639839642888,36.60989831269014,38.643611439061296,126.30594322031527
4169.221,52.405865607375105,-1.5776278214425286,32.938805451734254,36.74380031225617,127.7759432203153
4169.321,52.40586035235515,-1.5776163568496742,31.515525599982134,35.019370890628075,124.74594322031527
4169.421,52.40585503912506,-1.577604772621517,36.33657822998004,35.39291719051228,126.06594322031526
4169.521,52.405849293752446,-1.5775922003462335,43.66197282493699,38.36112149007068,127.9659432203153
4169.622,52.40584365225398,-1.5775798477423553,35.15517791827397,37.30938871872377,128.92594322031528
4169.722,52.40583818056766,-1.5775678879235029,35.412351235001665,36.50724724673194,127.01594322031531
4169.822,52.40583243942316,-1.5775555632478642,40.790664560288825,37.86864839367327,127.6459432203153
4169.921,52.40582632992254,-1.5775425377574988,45.3517523333141,40.529265346343486,127.74594322031527
4170.022,52.405820328495224,-1.5775298871708292,35.9107302964478,38.7475864893168,130.86594322031527
4170.122,52.405814509359054,-1.5775178773036298,35.482680870749604,37.45391861137847,130.81594322031526
4170.221,52.40580850880107,-1.5775057524326674,40.938482022949295,38.51267682177448,131.50594322031526
4170.321,52.405801895055426,-1.577492580743071,47.820555375727864,41.66028246215531,134.00594322031526
4170.422,52.40579474624295,-1.5774787630512837,48.11862709401692,43.80622417262318,134.94594322031526
4170.521,52.40578757762909,-1.5774651116927219,45.48304653796102,44.43126202796566,133.4059432203153
4170.622,52.40578043785979,-1.577451611908525,40.759712514539224,43.19936293007579,131.8459432203153
4170.722,52.40577417788905,-1.5774398486547327,28.860675021842056,38.120325355360436,131.9659432203153
4170.821,52.40576861095998,-1.5774295189591385,26.36803012871873,33.99914026340431,132.54594322031528
4170.922,52.405763374972025,-1.577419861574166,26.150610079970235,31.239357195933497,134.60594322031528
4171.021,52.40575856278223,-1.5774112712328847,24.13558676488121,28.768494102256906,137.05594322031527
4171.122,52.405753759439385,-1.577402857996177,26.637114135278164,27.860940948451347,134.87594322031526
4171.222,52.405749128389445,-1.5773945438459067,26.749952686556256,27.49368758267662,133.30594322031527
4171.322,52.40574411801588,-1.5773856211710848,33.40046208566709,29.615194882711616,132.25594322031526
4171.422,52.40573905244515,-1.5773767598722688,30.399465981808774,29.655731637545724,132.49594322031527
4171.521,52.4057337351263,-1.5773673265039194,34.52327266330701,31.681801230404922,133.55594322031527
4171.622,52.40572771574878,-1.5773565479894298,41.60701610481522,35.33195133709227,134.6359432203153
4171.721,52.4057210134527,-1.5773444688718874,49.285155600354166,40.27689972337834,133.17594322031528
4171.821,52.405713675223545,-1.5773312505516979,49.502648297586866,43.64504107353936,129.5359432203153
4171.922,52.40570584728799,-1.577317329301451,49.19570522369445,45.777178366406,130.99594322031527
4172.021,52.40569832649061,-1.5773038523210934,43.600930188663376,45.05479526162341,131.18594322031527
4172.121,52.40569117390634,-1.5772912044578824,36.40434346023961,42.116329133384184,131.50594322031526
